id,title,authors,countries,first_year_published,Title
6251,Snakeskin Shamisen,Naomi Hirahara,Japanese,2006.0,snakeskin shamisen
516,The Complete Poems of Marianne Moore,Marianne Moore,American,1958.0,complete poems of marianne moore
506,Race Matters,Cornel West,American,1994.0,race matters
1118,Rivers and Mountains,John Ashbery,American,1966.0,rivers and mountains
1121,The Pleasure of the Text,Roland Barthes,French,1975.0,pleasure of text
2985,An Occurrence at Owl Creek Bridge,Ambrose Bierce,American,1890.0,occurrence at owl creek bridge
6257,The Plotters,Un-su Kim,Korean,2010.0,plotters
1080,Other Inquisitions,Jorge Luis Borges,Argentinian,1952.0,other inquisitions
1128,The Box Man,Kobo Abé,Japanese,1947.0,box man
3614,The Road to Wigan Pier,George Orwell,British,1937.0,road to wigan pier
6255,Bury Your Dead,Louise Penny,Canadian,2010.0,bury your dead
6234,When Death Comes Stealing,Valerie Wilson Wesley,American,,when death comes stealing
2865,An inquiry into the causes and effects of the variolae vaccinae,Edward Jenner,British,1798.0,inquiry into causes and effects of variolae vaccinae
6259,Six Four,Hideo Yokoyama,Japanese,2012.0,six four
2857,"Catiline's War, The Jugurthine War, Histories",Sallust,Roman,-35.0,"catiline's war, jugurthine war, histories"
525,"Memories, Dreams, Reflections",Carl Jung,Swiss,1963.0,"memories, dreams, reflections"
2864,On the Fabric of the Human Body,Andreas Vesalius,Belgian,1543.0,on fabric of human body
1266,Time's Arrow,Martin Amis,British,1991.0,time's arrow
3612,How to Cook a Wolf,M. F. K. Fisher,American,1942.0,how to cook wolf
2993,If: A Father's Advice to His Son,Rudyard Kipling,British,1910.0,if
1649,Novum Organum,Francis Bacon,British,1620.0,novum organum
6269,The Other Americans,Laila Lalami,Moroccan,2019.0,other americans
517,For the Union Dead,Robert Lowell,American,1964.0,for union dead
6265,"My Sister, The Serial Killer",Oyinkan Braithwaite,Nigerian,2018.0,"my sister, serial killer"
6261,Everything I Never Told You,Celeste Ng,American,2014.0,everything i never told you
6256,Faithful Place,Tana French,Irish,2010.0,faithful place
1276,Plainsong,Kent Haruf,American,1999.0,plainsong
1100,Superfiction,Joe David Bellamy,American,1975.0,superfiction
6246,The Surgeon,Tess Gerritsen,American,2001.0,surgeon
518,On the Bus with Rosa Parks,Rita Dove,American,1999.0,on bus with rosa parks
6235,Fade Away,Harlan Coben,American,1996.0,fade away
1690,Enquiry Concerning Political Justice,William Godwin,British,1793.0,enquiry concerning political justice
6233,Dead Time,Eleanor Taylor Bland,American,,dead time
6227,Where Are The Children?,Mary Higgins Clark,American,2002.0,where are children?
2854,The Dyskolos,Menander,Greek,-316.0,dyskolos
6245,The Redbreast,Jo Nesbø,Norwegian,2006.0,redbreast
519,"Poems: Selected and New, 1950-1974",Adrienne Rich,American,1974.0,poems
1111,The Changeling,Joy Williams,American,1978.0,changeling
2989,Last Exit to Brooklyn,Hubert Selby,American,1964.0,last exit to brooklyn
3604,Awopbopaloobop Alopbamboom: The Golden Age of Rock,Nik Cohn,British,1969.0,awopbopaloobop alopbamboom
2968,Hagoromo: A Celestial Robe,Japan,Japanese,1524.0,hagoromo
1646,Three Treatises,Martin Luther,German,1520.0,three treatises
3625,Household Education,Harriet Martineau,British,1848.0,household education
3629,Tales from Shakespeare,"Charles Lamb, Mary Lamb",British,1807.0,tales from shakespeare
2861,The Works of Archimedes,Archimedes,Greek,-212.0,works of archimedes
3603,The Female Eunuch,Germaine Greer,Australian,1970.0,female eunuch
2979,Le Bateau Ivre,Arthur Rimbaud,French,1871.0,le bateau ivre
1105,Documents of Modern Art,Robert Motherwell,American,1972.0,documents of modern art
1643,The Guide for the Perplexed,Moses Maimonides,Jewish,1190.0,guide for perplexed
2974,The life and letters of Benjamin Franklin,Benjamin Franklin,American,1790.0,life and letters of benjamin franklin
3626,Domestic Manners of the Americans,Fanny Trollope,British,1832.0,domestic manners of americans
3624,London Labour and the London Poor,Henry Mayhew,British,1851.0,london labour and london poor
3610,The Great Tradition,F. R. Leavis,British,1948.0,great tradition
3621,Culture and Anarchy,Matthew Arnold,British,1869.0,culture and anarchy
1267,A Sense of Where You Are,John McPhee,American,1965.0,sense of where you are
1093,"I, etcetera",Susan Sontag,American,1978.0,"i, etcetera"
1130,A Sorrow Beyond Dreams,Peter Handke,Austrian,1972.0,sorrow beyond dreams
2983,"Struwwelpeter, Or, Merry Rhymes and Funny Pictures...",Heinrich Hoffmann,German,1845.0,struwwelpeter
1110,Sexual Perversity in Chicago,David Mamet,American,1970.0,sexual perversity in chicago
1104,Surrealist Manifesto,André Breton,French,1924.0,surrealist manifesto
1126,The World Within the Word,William H. Gass,American,1978.0,world within word
1125,Fiction and the Figures of Life,William H. Gass,American,1970.0,fiction and figures of life
3623,Thesaurus of English Words and Phrases,Peter Mark Roget,British,1852.0,thesaurus of english words and phrases
1134,Collected Stories of Peter Taylor,Peter Taylor,American,1971.0,collected stories of peter taylor
6268,The Need,Helen Phillips,American,2019.0,need
6241,A Place Of Execution,Val McDermid,British,1999.0,place of execution
3605,Ariel,Sylvia Plath,American,1965.0,ariel
5853,The Fig Tree,Aubrey Menen,Indian,,fig tree
5854,Tales From Firozhsha Baug,Rohinton Mistry,Indian,1997.0,tales from firozhsha baug
5855,The Impressionist,Hari Kunzru,British,2003.0,impressionist
5856,Coolie,Mulk Raj Anand,Indian,1900.0,coolie
2652,The Wife of Martin Guerre,Janet Lewis,American,1941.0,wife of martin guerre
5857,Baumgartner’s Bombay,Anita Desai,Indian,1988.0,baumgartner’s bombay
5858,The Trotternama,I Allan Sealy,Indian,1988.0,trotternama
5859,When Dreams Travel,Githa Hariharan,Indian,2000.0,when dreams travel
5860,Raavan & Eddie,Kiran Nagarkar,Indian,1995.0,raavan & eddie
5861,That Long Silence,Shashi Deshpande,Indian,1988.0,that long silence
5863,Kanthapura,Raja Rao,Indian,1938.0,kanthapura
5862,The God Of Small Things,Arundhati Roy,Indian,1997.0,god of small things
5866,The Room On The Roof,Ruskin Bond,Indian,1956.0,room on roof
2654,A Mirror for Witches,Esther Forbes,American,1928.0,mirror for witches
5864,Delhi,Khushwant Singh,Indian,1983.0,delhi
2655,The Soul of Kindness,Elizabeth Taylor,British,1964.0,soul of kindness
5865,Old Cypress,Nisha Da Cunha,Unknown,1991.0,old cypress
5867,The River Sutra,Gita Mehta,Indian,1993.0,river sutra
2656,Less Than Angels,Barbara Pym,British,1955.0,less than angels
5868,The Devil In The Dustbin,Indi Rana,Unknown,,devil in dustbin
2660,The Flight from the Enchanter,Iris Murdoch,British,1956.0,flight from enchanter
5876,Montauk,Max Frisch,Swiss,1975.0,montauk
5872,Berlin Alexanderplatz,Alfred Döblin,German,1967.0,berlin alexanderplatz
3245,Sybil: Or The Two Nations,Benjamin Disraeli,British,1845.0,sybil
5875,Pigeons On The Grass,Wolfgang Koeppen,German,1951.0,pigeons on grass
5874,Die Strudlhofstiege,Heimito von Doderer,Austrian,1951.0,die strudlhofstiege
5870,Frau Jenny Treibel,Theodor Fontane,German,1892.0,frau jenny treibel
3251,Lolly Willowes,Sylvia Townsend Warner,British,1926.0,lolly willowes
5871,Beneath The Wheel,Hermann Hesse,German,1906.0,beneath wheel
3246,The Sign of Four,Arthur Conan Doyle,British,1890.0,sign of four
3640,A Single Man,Christopher Isherwood,British,1964.0,single man
5873,The Seventh Cross,Anna Seghers,German,2018.0,seventh cross
5869,The Devil's Elixirs,E. T. A. Hoffmann,German,1815.0,devil's elixirs
3249,The History of Mr. Polly,H. G. Wells,British,1910.0,history of mr. polly
3641,The Beginning of Spring,Penelope Fitzgerald,British,1988.0,beginning of spring
2641,Nineteen Nineteen,John Dos Passos,American,1932.0,nineteen nineteen
3338,Joy in the Morning,P. G. Wodehouse,British,1946.0,joy in morning
5845,89 Poems,Zbigniew Herbert,Polish,1961.0,89 poems
5846,A World Apart,Gustaw Herling-Grudziński,Polish,1951.0,world apart
5850,The Complete Dramatic Works Of Samuel Beckett,Samuel Beckett,Irish,,complete dramatic works of samuel beckett
5849,And Quiet Flows The Don,Mikhail Sholokhov,Russian,1900.0,and quiet flows don
5848,Sanatorium Under The Sign Of The Hourglass,Bruno Schulz,Polish,1978.0,sanatorium under sign of hourglass
5847,Cinnamon Shops,Bruno Schulz,Polish,1963.0,cinnamon shops
5851,A Man Without Qualities,Robert Musil,Austrian,1930.0,man without qualities
5271,A Midsummer Tempest,Poul Anderson,American,1974.0,midsummer tempest
4460,All the Birds in the Sky,Charlie Jane Anders,American,2016.0,all birds in sky
4443,The Moon and the Sun,Vonda N. McIntyre,American,0.0,moon and sun
5267,The Crystal Cave,"Mary Stewart, Mary Stwart",British,1974.0,crystal cave
4456,2312,Kim Stanley Robinson,American,2012.0,2312
5302,Redemption in Indigo,Karen Lord,,2010.0,redemption in indigo
4522,The Years of Rice and Salt,Kim Stanley Robinson,American,2002.0,years of rice and salt
4447,The Quantum Rose,Catherine Asaro,American,2000.0,quantum rose
4419,The Einstein Intersection,Samuel R. Delany,American,1967.0,einstein intersection
4441,The Terminal Experiment,Robert J. Sawyer,Canadian,1995.0,terminal experiment
5290,Tamsin,Peter S. Beagle,American,1999.0,tamsin
4508,Beyond This Horizon,Robert A. Heinlein,American,1942.0,beyond this horizon
5346,A Wizard's Guide to Defensive Baking,T. Kingfisher,American,2020.0,wizard's guide to defensive baking
4436,Tehanu: The Last Book of Earthsea,Ursula K. Le Guin,American,1990.0,tehanu
5291,The Innamorati,Midori Snyder,American,1998.0,innamorati
4420,Rite of Passage,Alexei Panshin,American,1968.0,rite of passage
5315,Owl in Love,Patrice Kindl,American,1993.0,owl in love
4435,The Healer's War,Elizabeth Ann Scarborough,American,1988.0,healer's war
5276,Bridge of Birds,Barry Hughart,American,1984.0,bridge of birds
4465,A Master of Djinn,P. Djèlí Clark,American,2021.0,master of djinn
4454,Blackout/All Clear,Connie Willis,American,2010.0,blackout/all clear
4503,The Obelisk Gate,N. K. Jemisin,American,2016.0,obelisk gate
5319,Merlin,Jane Yolen,American,1988.0,merlin
4530,Abaddon's Gate,James S. A. Corey,American,2013.0,abaddon's gate
4434,Falling Free,Lois McMaster Bujold,American,1988.0,falling free
4442,Slow River,Nicola Griffith,British,1995.0,slow river
4448,The Speed of Dark,Elizabeth Moon,American,2003.0,speed of dark
2841,Hard Times,Charles Dickens,British,1854.0,hard times
4526,Anathem,Neal Stephenson,American,2008.0,anathem
5334,The Queen of Attolia,Megan Whalen Turner,American,2000.0,queen of attolia
5322,Aria of the Sea,Dia Calhoun,American,2004.0,aria of sea
5336,A Conspiracy of Kings,Megan Whalen Turner,American,2010.0,conspiracy of kings
5324,Summerland,Michael Chabon,American,2002.0,summerland
5307,Kingfisher,"Bernadette Dunne, Patricia A. McKillip",Unknown,,kingfisher
5306,Tales from Rugosa Coven,Sarah Avery,American,,tales from rugosa coven
2846,The Pearl,John Steinbeck,American,1947.0,pearl
5295,Jonathan Strange & Mr Norrell,"Neil Gaiman, Susanna Clarke",,2004.0,jonathan strange & mr norrell
4525,Accelerando,Charles Stross,British,2005.0,accelerando
4535,The City in the Middle of the Night,Charlie Jane Anders,American,2019.0,city in middle of night
4516,The Postman,David Brin,American,1985.0,postman
5289,Stardust,Neil Gaiman,,2007.0,stardust
5347,Pahua and the Soul Stealer,Lori Lee,American,,pahua and soul stealer
5348,Root Magic,Eden Royce,American,,root magic
5284,The Porcelain Dove,Delia Sherman,American,1993.0,porcelain dove
5328,The Golem's Eye,Jonathan Stroud,British,2004.0,golem's eye
5325,The Hollow Kingdom,Clare B. Dunkle,American,2003.0,hollow kingdom
4521,Passage,Connie Willis,American,2001.0,passage
4475,...And Call Me Conrad,Roger Zelazny,American,1965.0,...and call me conrad
4511,The Mule,Isaac Asimov,American,1955.0,mule
5303,The Uncertain Places,Lisa Goldstein,American,2011.0,uncertain places
4528,Blackout/All Clear,Connie Willis,American,2010.0,blackout/all clear
5308,Ka: Dar Oakley in the Ruin of Ymr,John Crowley,American,2017.0,ka
5300,Flesh and Spirit and Breath and Bone,Carol Berg,American,,flesh and spirit and breath and bone
4500,Blackout/All Clear,Connie Willis,American,2010.0,blackout/all clear
4472,A Canticle for Leibowitz,Walter M. Miller,American,1959.0,canticle for leibowitz
4532,Ancillary Mercy,Ann Leckie,American,2015.0,ancillary mercy
5329,Ptolemy's Gate,Jonathan Stroud,British,2006.0,ptolemy's gate
5327,The Amulet of Samarkand,Jonathan Stroud,British,2003.0,amulet of samarkand
4531,Ancillary Sword,Ann Leckie,American,2014.0,ancillary sword
5298,In the Night Garden,Catherynne M. Valente,American,2006.0,in night garden
5281,Thomas the Rhymer,Ellen Kushner,American,1990.0,thomas rhymer
4451,Seeker,Jack McDevitt,American,2005.0,seeker
5277,The Folk of the Air,Peter S. Beagle,American,1986.0,folk of air
5312,Or What You Will,Jo Walton,Welsh,2020.0,or what you will
5316,The Crown of Dalemark,Diana Wynne Jones,British,1993.0,crown of dalemark
5323,The Ropemaker,Peter Dickinson,British,2001.0,ropemaker
5304,"Digger, Vols.1-6",Ursula Vernon,American,,"digger, vols.1-6"
5317,Passager,Jane Yolen,American,1996.0,passager
5292,The Curse of Chalion,"Lois McMaster Bujold, translated by Yasuko Kaji",Japanese,2002.0,curse of chalion
5294,Sunshine,Robin McKinley,American,2003.0,sunshine
5288,The Djinn in the Nightingale's Eye,A. S. Byatt,British,1994.0,djinn in nightingale's eye
4502,The Three-Body Problem,Cixin Liu,Chinese,2008.0,three-body problem
5331,Graceling,Kristin Cashore,American,2008.0,graceling
5287,The Wood Wife,Terri Windling,American,1996.0,wood wife
5335,The King of Attolia,Megan Whalen Turner,American,2006.0,king of attolia
5286,Waking the Moon,"Elizabeth Hand, Elisabeth Hand",American,1994.0,waking moon
5279,Unicorn Mountain,Michael Bishop,American,1988.0,unicorn mountain
4469,The Big Time,Fritz Leiber,American,1958.0,big time
5282,A Woman of the Iron People,Eleanor Arnason,American,1991.0,woman of iron people
5338,Vessel,Sarah Beth Durst,American,2012.0,vessel
5345,Dragon Pearl,Yoon Ha Lee,Korean,2019.0,dragon pearl
5272,Unfinished Tales,"J. R. R. Tolkien, Christopher John Reuel Tolkien",British,1980.0,unfinished tales
5270,The Hollow Hills,Mary Stewart,British,1978.0,hollow hills
5283,Briar Rose,Jane Yolen,American,1992.0,briar rose
5301,Lifelode,Jo Walton,British,2009.0,lifelode
4450,Camouflage,Joe Haldeman,American,2004.0,camouflage
5310,Snow White Learns Witchcraft,Theodora Goss,American,2019.0,snow white learns witchcraft
5313,Knight's Wyrd,Debra Doyle,American,1992.0,knight's wyrd
5330,Corbenic,Catherine Fisher,Welsh,2005.0,corbenic
5268,Red Moon and Black Mountain,Joy Chant,British,1970.0,red moon and black mountain
5337,The Freedom Maze,Delia Sherman,American,2011.0,freedom maze
5275,Cards of Grief,Jane Yolen,American,1984.0,cards of grief
5273,The Firelings,Carol Kendall,American,1975.0,firelings
5285,Something Rich and Strange,Patricia A. McKillip,American,,something rich and strange
5318,Hobby,Jane Yolen,American,,hobby
5332,Where the Mountain Meets the Moon,"Grace Lin, Grace Lin, Janet Song",Chinese,2009.0,where mountain meets moon
5333,The Thief,Megan Whalen Turner,American,1996.0,thief
5341,Castle Hangnail,Ursula Vernon,American,2015.0,castle hangnail
5340,A Snicker of Magic,Natalie Lloyd,American,2014.0,snicker of magic
4524,The Baroque Cycle,Neal Stephenson,American,2003.0,baroque cycle
4474,The Wanderer,Fritz Leiber,American,1964.0,wanderer
5293,Ombria in Shadow,Patricia A. McKillip,American,2002.0,ombria in shadow
2848,The Taming of the Shrew,William Shakespeare,British,1592.0,taming of shrew
2844,The Merchant of Venice,William Shakespeare,British,1598.0,merchant of venice
5320,Dark Lord of Derkholm,"Diana Wynne Jones, Magali Mangin",British,1998.0,dark lord of derkholm
5314,The Kingdom of Kevin Malone,Suzy McKee Charnas,Unknown,1993.0,kingdom of kevin malone
5299,In the Cities of Coin and Spice,Catherynne M. Valente,American,2007.0,in cities of coin and spice
5339,Doll Bones,Holly Black,American,2013.0,doll bones
5274,When Voiha Wakes,Joy Chant,British,1983.0,when voiha wakes
4533,Death's End,Cixin Liu,Chinese,2010.0,death's end
5311,The House in the Cerulean Sea,Tj Klune,American,2020.0,house in cerulean sea
4504,A Memory Called Empire,Arkady Martine,American,2019.0,memory called empire
4513,Titan,John Varley,American,1979.0,titan
4433,The Falling Woman,Pat Murphy,American,0.0,falling woman
4506,The Sword in the Stone,T. H. White,British,1938.0,sword in stone
4515,The Integral Trees,Larry Niven,American,1984.0,integral trees
4512,Farmer in the Sky,Robert A. Heinlein,American,1950.0,farmer in sky
4514,The Many-Colored Land,Julian May,American,1981.0,many-colored land
